product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
pimprod2049448,FARMACY,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Moisturizers,Face Moisturizer,$48.00,1.7 oz,https://media.ulta.com/i/ulta/2635153?w=100&h=100&fmt=auto,156 Reviews,"Benefits
Plumps skin
Hydrates + soothes
Key Ingredients
Potent Ceramide Blend: replenishes skin’s moisture barrier, helps smooth the look of wrinkles and boosts elasticity
Buckwheat Honey with Propolis and Royal Jelly Blend: provides long-lasting moisture and antioxidants while soothing and hydrating
Fig Fruit Extract and Osmolytes: bind and restore moisture, leaving skin looking plump and supple
Research Results
8x increase in moisturization after 1 use*
4x improvement in skin barrier function after 8 hours*
100% had improved hydration after 1 use and 8 hours*
*Based on instrumental clinical testing","Water/Aqua/Eau, Glycerin, Butyrospermumparkii (Shea) Butter,Caprylic/Capric Triglyceride, C13-15 Alkane, Cetearyl Alcohol,Pentaerythrityl Tetraisostearate, 1,2-Hexanediol, Bis-Diglycerylpolyacyladipate-1, Diisostearyl Malate,Xylitylglucoside,Honeyextract/ Mel/ Extraitde Miel,Betaine, Panthenol, Hydrogenatedrapeseed Oil, Helianthus Annuus (Sunflower) Seed Oilunsaponifiables, Ceramide Np, Propolis Extract, Royal Jellyextract, Tocopherol,Ficus Carica (Fig)Fruit Extract, Hippophaerhamnoides Oil,Glucose, Bisabolol,Xylitol, Anhydroxylitol,Cetearyl Glucoside,Triolein, Acrylates/C10-30 Alkyl Acrylatecrosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyltaurate Copolymer, Arginine, Flavor (Aroma)*,Hydroxyacetophenone,Xanthan Gum, Glyceryldioleate, Sodiumdilauramidoglutamidelysine, Sodium Phytate, Sorbitanisostearate, Citricacid, Potassium Sorbate, Sodium Benzoate (*Natural Flavor /Arome Naturel).","Use in the morning and at night
Apply to a clean face
Avoid direct contact with eyes"
pimprod2046943,Clarins,Double Serum Complete Age-Defying Concentrate,Treatment & Serums,Face Serums,$135.00,1.7 oz,https://media.ulta.com/i/ulta/2626928?w=100&h=100&fmt=auto,"7,171 Reviews","Benefits
This dual formula is inspired by skin’s natural water and oil composition
Visibly firms, lifts, and reduces wrinkles
Boosts skin’s radiance
Visibly minimizes pores
Key Ingredients
Epi-Aging Defense Technology: targets 2 types of aging (chronological and environmental + lifestyle aggressors)
Organic Giant Provencal Reed*: neutralizes the impact of skin aging from environmental + lifestyle aggressors
Turmeric: addresses all visible signs of skin aging
Organic Harungana Extract: as effective as retinol**
Peptides: renew for visibly firmer, smoother, plumper skin
*Organic ingredients are produced in accordance with European regulation (CE 2018/848).
**Comparative clinical study carried out on the anti-wrinkle and smoothing efficacy on 46 women who applied a base containing either organic harungana extract, or retinol, with a % percent of ingredients identical to that of the finished product for a period of 56 days.
Research Results
After 1st Application*: 97% comfortable skin, 96% hydrated skin, 89% smoothed skin
7 Days to Visible Results**: +13% firmer skin, -7% reduced wrinkles, +32% boosted radiance, -15% refined pores
Visible Results After 1 Month***: +32% firmness, -21% wrinkles, +54% radiance, -25% pores
*Consumer test, 353 women - multi-ethnic panel
**Self-assessment - 388 women perception - multi-ethnic panel on a structured scale, 7 days
***Self-assessment - 388 women perception - multi-ethnic panel on a structured scale, 28 days","Aqua/Water/Eau, Squalane, Hexyl Laurate, Glycerin, Pentylene Glycol, Propanediol, Silybum Marianum Seed Oil, Butylene Glycol, Ethylene/Propylene/Styrene Copolymer, Parfum/Fragrance, Fructose, Tromethamine, Carbomer, Hydroxyacetophenone, Avena Sativa (Oat) Kernel Extract, Escin, Tocopheryl Acetate, Ethylhexylglycerin, Aloe Barbadensis Leaf Juice Powder, Sodium Acetylated Hyaluronate, Theobroma Cacao (Cocoa) Extract, Caprylic/Capric Triglyceride, Aesculus Hippocastanum (Horse Chestnut) Extract, Leontopodium Alpinum Flower/Leaf Extract, Disodium Edta, Maltodextrin, Xanthan Gum, Butylene/Ethylene/Styrene Copolymer, Curcuma Longa (Turmeric) Root Extract, Persea Gratissima (Avocado) Oil Unsaponifiables, Melissa Officinalis Leaf Extract, Caramel, Hippophae Rhamnoides Kernel Extract, Sodium Lactate, Musa Sapientum (Banana) Fruit Extract, Oenothera Biennis (Evening Primrose) Flower/Leaf/Stem Extract, Harungana Madagascariensis Extract, Kalanchoe Pinnata Leaf Extract, Mangifera Indica (Mango) Leaf Extract, Sodium Benzoate, Citric Acid, Centaurea Cyanus Flower Extract, Tocopherol, Hedychium Coronarium Root Extract, Coco-Glucoside, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Dipsacus Sylvestris Extract, Glycine Soja (Soybean) Oil, Arundo Donax Stem Extract, Jania Rubens Extract, Potassium Sorbate, Sodium Citrate, Malpighia Emarginata (Acerola) Seed Extract, Arbutus Unedo Fruit Extract, Palmitoyl Tripeptide-1, CI 14700/Red 4, Palmitoyl Tetrapeptide-7, [V4234A].","Clarins' Double Serum Exclusive Draining Pressure Application:
Smooth over clean face and neck each morning and or night.
Apply with gentle press-and-release movements, avoiding the eye contour area.
Work downward, over neck and décolleté."
pimprod2013850,First Aid Beauty,Travel Size Ultra Repair Cream Intense Hydration,Travel Size Body Care,,$18.00,2.0 oz,https://media.ulta.com/i/ulta/2559167?w=100&h=100&fmt=auto,358 Reviews,"Benefits
Award-winning, rich hydrating formula quickly absorbs with no greasy after-feel
Skin feels comfortable after just one use
24 hours of soothing hydration
Treats eczema + speeds up skin renewal to strengthen surface barrier for long-term relief
Made with Colloidal Oatmeal, a skin protectant and barrier-building ingredient
Safe for sensitive skin and good for face + body
Non-comedogenic
Key Ingredients
Colloidal Oatmeal (OTC): Treats eczema + improves skin renewal for stronger skin barrier
Shea Butter: Moisturizes and protects the skin barrier
Allantoin: Calms and soothes skin
Research Results
Clinically proven to strengthen skin barrier in 7 days
*In an independent clinical study with 21 participants:
More than 2x immediate increase in skin hydration*
**In a consumer perception study with 21 participants after 2 weeks:
100% reported the product helped soothe, moisturize, and condition skin**","Active: Colloidal Oatmeal 0.5%.
Inactive: Water, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Glyceryl Stearate SE, Cetearyl Alcohol, Butyrospermum Parkii (Shea) Butter, Dimethicone, Squalane, Phenoxyethanol, Caprylyl Glycol, Xanthan Gum, Allantoin, Sodium Hydroxide, Disodium EDTA, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Ceramide NP, Eucalyptus Globulus Leaf Oil.",Apply as needed.
pimprod2046674,e.l.f. Cosmetics,Squeeze Me More Lip Balm Duo,Lips,Lip Balms & Treatments,$8.00,2 ct,https://media.ulta.com/i/ulta/2623032?w=100&h=100&fmt=auto,325 Reviews,"Benefits
Includes 2 Squeeze Me Lip Balms the scents and shades, Mango & Watermelon
Lightweight, hydrating formula
Super sheer kiss of natural-looking color
Squeeze tube with slanted tip applicator for easy application on the go
Boosted with nourishing ingredients
Cruelty-free, e.l.f. is Leaping Bunny Certified
e.l.f. is proud to partner with Fair Trade USA & manufacture products in Fair Trade Certified facilities; look for the Fair Trade Certified seal on your e.l.f. product
Formulated Without
Phthalates
Parabens
Nonylphenol ethoxylates
Triclosan
Triclocarban
Hydroquinone","Mango: Triisostearin, Hydrogenated Polyisobutene, Polyglyceryl-10 Pentaisostearate, Dextrin Palmitate, Fragrance (Parfum), Ethylhexylglycerin, Diethylhexyl Syringylidenemalonate, Squalane, Simethicone, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea Butter), Water (Aqua), Ricinus Communis (Castor) Seed Oil, Butylene Glycol, Glycerin, Tocopherol, Sodium Hyaluronate, Maltodextrin, Hydrogenated Castor Oil, Lycium Chinense Fruit Extract, 1,2-Hexanediol, Xanthan Gum, Calcium Pantothenate, Caprylyl Glycol, Urea, Magnesium Lactate, Papain, Soluble Collagen, Potassium Lactate, Proline, Alanine, Serine, Magnesium Chloride, Sodium Citrate, Limonene, Eugenol. May Contain: Titanium Dioxide (Cl 77891), Yellow 5 Lake (CI 19140), Red 6 Lake (CI 15850).
Watermelon: Triisostearin, Hydrogenated Polyisobutene, Polyglyceryl-10 Pentaisostearate, Dextrin Palmitate, Fragrance (Parfum), Ethylhexylglycerin, Diethylhexyl Syringylidenemalonate, Squalane, Simethicone, Caprylic/Capric Triglyceride, Butyrospermum Parkii (Shea Butter), Water (Aqua), Ricinus Communis (Castor) Seed Oil, Butylene Glycol, Glycerin, Tocopherol, Sodium Hyaluronate, Maltodextrin, Hydrogenated Castor Oil, Lycium Chinense Fruit Extract, 1,2-Hexanediol, Xanthan Gum, Calcium Pantothenate, Caprylyl Glycol, Urea, Magnesium Lactate, Papain, Soluble Collagen, Potassium Lactate, Proline, Alanine, Serine, Magnesium Chloride, Sodium Citrate, Benzyl Benzoate. May Contain: Titanium Dioxide (Cl 77891), Red 6 Lake (CI 15850), Red 7 Lake (CI 15850).
Ingredients may change or vary from time to time. Please refer to the packaging of the product you receive for the list of ingredients in your particular product.","Apply a generous, even layer directly to lips.
Reapply as needed."
pimprod2043870,Live Tinted,Hueguard Skin Tint SPF 50 Mineral Sunscreen Broad Spectrum,Moisturizers,Tinted Moisturizer,$42.00,5,https://media.ulta.com/i/ulta/2621475?w=100&h=100&fmt=auto,388 Reviews,"Features
Light-medium buildable coverage
Natural, radiant no-white-cast finish
Lightweight gel cream texture with all-day hydration
Mineral broad spectrum SPF 50 with non-nano Zinc Oxide that protects against free radicals and environmental stressors
Key Ingredients
Zinc Oxide 9.5% is a non-nano zinc for a weightless formula that blends seamlessly into the skin without a white cast
Butterfly Bush Flower Extract provides antioxidant protection against UVA damage, prevents the breakdown of collagen, and encourages skin repair
Indian Gooseberry helps to diminish pigmentation and re-establish a natural radiance on skin
Hyaluronic Acid and Sea Buckthorn Oil provide advanced hydration, help retain moisture, and boost collagen production
Benefits
Fragrance-free
Non-comedogenic
Dermatologist tested","5: Active: Zinc Oxide 9.5%. Inactive: Allantoin, Aluminum Hydroxide, Ascorbyl Palmitate, Bisabolol, Buddleja Davidii Callus Extract, Butyloctyl Salicylate, C12-15 Alkyl Benzoate, C13-15 Alkane, Caprylic/Capric Triglyceride, Caprylyl Glycol, Citric Acid, Coco-Caprylate, Crocus Sativus Flower Extract, Disteardimonium Hectorite, Glycerin, Hippophae Rhamnoides (Seabuckthorn) Seed Oil, Hydrogenated Lecithin, Hydrolyzed Sodium Hyaluronate, Iron Oxides, Isoamyl Laurate, Lecithin, Methylpropanediol, Phenylpropanol, Physalis Pubescens Fruit Juice, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Pyrus Malus (Apple) Fruit Extract, Silica, Silica Silylate, Sodium Chloride, Sodium Hyaluronate, Titanium Dioxide (CI 77891), Tocopherol, Water/Aqua, Withania Somnifera Root Extract, Xanthan Gum.",Apply onto skin using your fingers or sponge. Feel free to layer until desired level of coverage is achieved - it's buildable!
pimprod2036916,The Ordinary,Multi-Peptide Eye Serum for Wrinkles and Crow's Feet,Eye Treatments,Eye Serums,$25.00,0.5 oz,https://media.ulta.com/i/ulta/2606218?w=100&h=100&fmt=auto,942 Reviews,"Benefits
Helps reduce the appearance of under eye wrinkles, eye bags, dullness, and crow's feet
Research Results
Significant improvement in the look of crows feet wrinkles at 41 and 8 weeks. *
*Clinical testing on 48 subjects after using product 2x/day for 4 weeks
Key Ingredients
Palmitoyl Tripeptide-38
Niacinamide
Fraxinus Excelsior Bark Extract
Caffeine
EGCG
Propyl Gallate
Gallyl Glucoside","Aqua (water), Glycerin, Butylene Glycol, Propanediol, Dipropylene Glycol, Acetyl Glucosamine, Niacinamide, Palmitoyl Tripeptide-38, Acetyl Tetrapeptide-5, Myristoyl Nonapeptide-3, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Caffeine, Epigallocatechin Gallatyl Glucoside, Gallyl Glucoside, Fraxinus Excelsior Bark Extract, Silanetriol, Arginine, Pentylene Glycol, Hydroxymethoxyphenyl Decanone, Propyl Gallate, Maltodextrin, Hydroxypropyl Cyclodextrin, Hydroxyethylcellulose, Xanthan Gum, Citric Acid, Glycolic Acid, Sodium Citrate, Polysorbate 20, Trisodium Ethylenediamine Disuccinate, Dehydroacetic Acid, Ethylhexylglycerin, Benzyl Alcohol, Phenoxyethanol, Chlorphenesin.",Apply a small amount onto the eye contour in the morning and evening.
pimprod2048680,STARFACE,Hydro-Star Pimple Patches + Compact,Treatment & Serums,Acne & Blemish Treatments,$14.99,Big Yellow,https://media.ulta.com/i/ulta/2631424?w=100&h=100&fmt=auto,"1,101 Reviews","Benefits
Hydro-Stars® are made with 100% hydrocolloid to help reduce the appearance of inflammation and shrink spots overnight.
Hydro-Stars are perfect for all spots, especially juicy ones like surface-level pimples and whiteheads. Thanks to hydrocolloid's gentle properties, wearing Hydro-Stars just for fun is also safe (and encouraged!).
These cute stars protect your spots from outside bacteria and serve as a gentle reminder to avoid skin picking.
Dermatologist tested, and safe for every skin type, including sensitive.
Features
Perfectly shaped to grip the contours of the face, Hydro-Stars are designed to really stick and keep you feeling cute while caring for your skin.
Their little arms are great for reaching spots in tight or awkward spaces, like the corner of your nose or side of your lip.
Take your stars everywhere you go with a reusable, mirrored compact that holds your patches for easy application and storage.
Key Ingredients
Hydrocolloid is clinically proven to improve the appearance of pimples overnight: It draws out fluid, which can help soothe redness and inflammation.",Hydrocolloid.,"Apply to clean, dry skin. Leave on overnight (or 6+ hours) for best results. Lift off in the morning and replace with a new star (if you want).
Precautions: Keep out of reach of children. For external use only. Do not use on damaged or broken skin. Stop using and ask a doctor if rash and/or irritation occur. If product is swallowed, get medical help or contact a poison control center right away. Protect the product in this pouch from excessive heat and direct sun."
pimprod2051254,Sol de Janeiro,Rio Radiance SPF 50 Body Oil,Suncare,Sunscreen,$30.00,3 oz,https://media.ulta.com/i/ulta/2637267?w=100&h=100&fmt=auto,387 Reviews,"Benefits
Protects skin with UVA/UVB broad spectrum SPF 50
Water resistant for up to 40 minutes
Leaves a gorgeous, shimmering glow
Deeply nourishes without the greasy feel
Softens skin
Key Notes
Top: Leite de coco, warm sand
Mid: Solar tuberose, ylang ylang
Dry: Creamy vanilla, amber essence
Formulated Without
Oxybenzone & octinoxate
Mineral oil
Parabens
Phthalates","Active Ingredients: Avobenzone (3.00%) . . . . . . . . . Sunscreen Homosalate (7.34%) . . . . . . . . . Sunscreen Octisalate (5.00%) . . . . . . . . . . . Sunscreen Octocrylene (10.00%) . . . . . . . . . Sunscreen
Inactive Ingredients: Butyloctyl Salicylate, Carthamus Tinctorius Seed Oil, Diethylhexyl 2,6-Naphthalate, Ethylhexyl Methoxycrylene, Ethylhexylglycerin, Iron Oxides (CI 77491), Isododecane, Maleated Soybean Oil Glyceryl/Octyldodecanol Esters, Mica (CI 77019), Oenocarpus Bataua Fruit Oil, Parfum (Fragrance), Phenoxyethanol, Pongamia Glabra Seed Oil, Pongamia Pinnata Seed Extract, Synthetic Fluorphlogopite, Tin Oxide (CI 77861), Titanium Dioxide (CI 77891), Tocopherol, Tocopheryl Acetate, Benzyl Salicylate, Citronellol, Limonene.","Shake well before use and apply liberally 15 minutes before sun exposure. Reapply at least every two hours. Mist evenly onto skin, holding bottle four to six inches away and massage in. Pro tip: Apply as a daily body oil for glowing hydration (sun optional)."
pimprod2020397,Banila Co,Super Sized Clean It Zero Original Cleansing Balm,Cleansers,Cleansing Balms & Oils,$29.00,6.09 oz,https://media.ulta.com/i/ulta/2570977?w=100&h=100&fmt=auto,"2,006 Reviews","Benefits
Acerola+ combines the antioxidant benefits of Acerola Berry with Vitamin-C to provide hydration & vitality to all skin types.
Micro-Capture Technology: unique blend of magnet oils that helps remove impurities from pores and wrinkles.
Hypoallergenic
Formulated Without
Parabens
Sulfates
Phthalates
Polyethylene
Mineral oil
Alcohol
Artificial coloring
Research Results
Clinically tested to improve skin hydration* (based on a clinical study of 31 adult female subjects 21-59).
Clinically proven to boost antioxidants in the skin*(based on clinical study of DPPH free radical scavenging activity).","Cetyl Ethylhexanoate, Ethylhexyl Stearate, PEG-20 Glyceryl Triisostearate, PEG-10 Isostearate, Synthetic Wax, Olea Europaea (Olive) Fruit Oil, 1,2-Hexanediol, Butylene Glycol, Water, Malpighia Glabra (Acerola) Fruit Extract, Fragrance, Lithospermum Erythrorhizon Root Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Onsen-Sui, Punica Granatum Fruit Extract, Vaccinium Macrocarpon (Cranberry) Fruit Extract, Ascorbic Acid.",Use spatula provided to scoop a small amount of cleansing balm onto dry hands then gently massage onto your dry face and eyes until makeup is fully dissolved. Add a little water to emulsify the oil and rinse face with lukewarm water.
pimprod2033049,IT Cosmetics,Confidence in an Eye Cream Anti-Aging Peptide Eye Cream,Eye Treatments,Eye Cream,$47.50,0.5 oz,https://media.ulta.com/i/ulta/2594099?w=100&h=100&fmt=auto,"1,657 Reviews","Benefits
This IT Cosmetics under eye cream is reformulated with a 2% Super Peptide Concentrate to better address signs of eye fatigue
In just 4 weeks, you'll see a visible improvement dryness
Key Ingredients
Rice Peptide: Helps to reinforce barrier function
Tetrapeptide: Helps to reduce look of dark circles","Aqua / Water / Eau, Theobroma Cacao Seed Butter / Cocoa Seed Butter, Glycerin, Dimethicone, Isohexadecane, Propanediol, Glyceryl Stearate, Peg-20 Stearate, Niacinamide, Peg/Ppg/Polybutylene Glycol-8/5/3 Glycerin, Hydroxyproline, Hydrolyzed Soy Protein, Stearic Acid, Peg-100 Stearate, Palmitic Acid, Glycine, Octyldodecanol, Polyacrylamide, Silica Silylate, Butylene Glycol, Phenoxyethanol, Caffeine, C13-14 Isoparaffin, Pentylene Glycol, Ci 77891 / Titanium Dioxide, Tocopherol, Hydrolyzed Rice Protein, Caprylyl Glycol, Carbomer, Mica, Laureth-7, Panax Ginseng Root Extract, Sodium Hyaluronate, Proline, Alanine, Capryloyl Salicylic Acid, Trisodium Ethylenediamine Disuccinate, Myristic Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ceramide Np, Adenosine, Sodium Lactate, Hydroxypalmitoyl Sphinganine, Polysorbate 20, Sodium Hydroxide, CI 77491 / Iron Oxides, Tin Oxide, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.","Apply morning and evening, after cleansing and before your face moisturizer.
With your ring finger, gently dab a pea-size amount from your inner to outer eye area.
Smooth remaining eye cream onto your upper lid and brow bone.
Makeup Beauty Tips:
To sheer out your concealer, blend eye cream and concealer together.
Tame and smooth your brows by applying a small amount of eye cream.
Illuminate your skin with Confidence in an Eye Cream by placing on upper cheekbones to highlight and glow!
Skincare Beauty Tips:
Use this anti-aging product as a nourishing eye mask: apply a thicker layer of eye cream, allow to sit for 5 minutes and then gently pat into skin until fully absorbed.
Use as an under-eye moisturizer and base to prep the under-eye area for makeup.
Add hydration around the cuticles with this eye cream."
pimprod2046259,Charlotte Tilbury,Unreal Skin Sheer Glow Tint Hydrating Foundation Stick,Moisturizers,Tinted Moisturizer,$46.00,1 Fair,https://media.ulta.com/i/ulta/2625903?w=100&h=100&fmt=auto,835 Reviews,"Features
Swipe, Blend And Glow! A super-natural foundation that instantly smooths, blurs and leaves a soft-focus finish. Packed with Hyaluronic Acid, Vitamin E and Collageneer, it immediately hydrates and nourishes for more youthful-looking skin. Available in 20 stretchable shades.
Key Ingredients
Multi-Molecular Weight HA Blend - Gives the skin a plumper appearance and nourishes the skin
Vitamin E - Transforms dull complexions with antioxidant and moisturizing abilities
Daikon Radish Seed Oil - Moisturizes, helps skin to feel smoother and firmer over time
Research Results
In a clinical test on 33 people, immediately after one application, results showed:
Moisturizes and keeps hydration locked in for up to 24 hours
Skin looks smoother and plumper and feels firmer
Skin looks 32 times smoother","1 Fair: C15-19 Alkane, Octyldodecanol, Tridecyl Trimellitate, Mica, Pentaerythrityl Tetraisostearate, Polyethylene, Bis-Diglyceryl Polyacyladipate-2, Sucrose Tetrastearate Triacetate, Raphanus Sativus (Radish) Seed Extract, Cera Microcristallina/Microcrystalline Wax/Cire Microcristalline, Silica, Silica Silylate, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Acetate, Disteardimonium Hectorite, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Triethoxycaprylylsilane, Ricinus Communis (Castor) Seed Oil, Hydrolyzed Sodium Hyaluronate, Lupinus Albus Seed Extract, Dicalcium Phosphate, Sodium Hyaluronate, Hydrogenated Castor Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Tocopherol, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492), Blue 1 Lake (CI 42090).","Lightly glide on and blend from the center of the face outwards. Blend it with your fingers for sheer coverage or with a complexion brush for buildable, weightless coverage.
Wear your perfect unreal shade match for a super-natural glowing skin finish.
Apply over existing makeup as a touch up on the go for an instant soft glow effect."
pimprod2020519,Hero Cosmetics,Mighty Patch Duo Original & Invisible+ Patches,K-Beauty,,$6.99,12 ct,https://media.ulta.com/i/ulta/2572018?w=100&h=100&fmt=auto,"1,212 Reviews","Benefits
Absorbs pimple gunk
Reduces appearance of acne
No picking or popping
Non-irritating
Clinically tested
Allergy tested
Features
90% of participants agreed that using the patch is a faster way to visibly shrink whiteheads overnight compared to traditional zit cream.
94% of users agreed that the Mighty Patch Original gently extracts pus/gunk from the pimple
96% said their blemish felt protected from dirt and bacteria while wearing the patch overnight.
Includes
6 patches of Mighty Patch Invisible+ for daytime
6 patches of Mighty Patch Original for nighttime",Hydrocolloid.,
pimprod2030772,Estée Lauder,Revitalizing Supreme+ Youth Power Cream Moisturizer,Moisturizers,Face Moisturizer,$120.00,1.7 oz,https://media.ulta.com/i/ulta/2591237?w=100&h=100&fmt=auto,"5,202 Reviews","Benefits
Firms
Strengthens
Supremely indulgent texture
89% of consumers said skin looks more lifted*
95% of consumers said skin feels firmer**
87% of consumers said facial lines & wrinkles* - as well as neck lines look reduced***
93% of consumers agreed skin looks radiant & feels stronger, hydrated, nourished**
95% said skin feels fresh and comforted - instantly****
*Consumer testing on 110 women after using product for 4 weeks.
**Consumer testing on 110 women after using product for 2 weeks.
***Consumer testing on 91 women after using product for 4 weeks.
****Consumer testing on 110 women after a single product application.
Key Ingredients
Exclusive, 99% naturally-derived Hibiscus Morning Bloom extract
Moringa extract
Cactus stem cell extract & hyaluronic acid
Collagen boosting technology
Research Results
89% said skin looks more lifted.(1)
95% said skin feels firmer.(2)
87% said facial lines and wrinkles(1) - as well as neck lines(3) - look reduced.
93% agreed skin looks radiant and feels stronger, hydrated, nourished. (2)
Feels silky and nourishing. Absorbs quickly and melts into skin with no oily feeling.
95% said skin feels fresh and comforted - instantly.(4)
95% agreed this formula was skin-friendly and gentle on their skin.(1)
*After having purchased your first Revitalizing Supreme+ refillable and recyclable glass jar.
(1) Consumer testing on 110 women after using product for 4 weeks.
(2) Consumer testing on 110 women after using product for 2 weeks.
(3) Consumer testing on 91 women after using product for 4 weeks.
(4) Consumer testing on 110 women after a single product application.","Water/Aqua/Eau, Dimethicone, Glycerin, Isohexadecane, Butylene Glycol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Peg-10 Dimethicone, Disteardimonium Hectorite, Moringa Oleifera Seed Extract, Hibiscus Sinensis Flower Extract, Sodium Hyaluronate, Acetyl Hexapeptide-8, Laminaria Digitata Extract, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Opuntia Tuna Extract, Acetyl Glucosamine, Tocopheryl Acetate, Narcissus Tazetta Bulb Extract, Squalane, Algae Extract, Hypnea Musciformis (Algae) Extract, Pyrus Malus (Apple) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lens Esculenta (Lentil) Fruit Extract, Citrullus Lanatus (Watermelon) Fruit Extract, Silybum Marianum (Lady'S Thistle) Extract, Gelidiella Acerosa Extract, Helianthus Annuus (Sunflower) Seed Extract, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Caffeine, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Sodium Lactate, Triticum Vulgare (Wheat) Germ Extract, Sorbitol, Propylene Glycol Dicaprate, Sucrose, Sodium Pca, Aminopropyl Ascorbyl Phosphate, Pentylene Glycol, Caprylyl Glycol, Propylene Carbonate, Polyethylene, Polysilicone-11, Peg-32, Peg-6, Disodium Edta, Isoceteth-20, Isododecane, Citric Acid, Fragrance (Parfum), Bht, Sodium Citrate, Potassium Sorbate, Sodium Dehydroacetate, Sodium Benzoate, Phenoxyethanol, Iron Oxides (Ci 77491).","Apply all over face and neck, AM and PM. Ideal after your repair serum."
pimprod2037436,Good Molecules,Sheer Mineral Sunscreen SPF 30,Suncare,Sunscreen,$12.00,1.7 oz,https://media.ulta.com/i/ulta/2606130?w=100&h=100&fmt=auto,791 Reviews,"Benefits
The weightless, fast-absorbing sunscreen is suitable for all skin tones and types - leaving behind no greasy residue.
Key Ingredients
13.3% zinc oxide helps shield the skin against harmful UVA and UVB rays while maintaining a lightweight, transparent formula for minimal white cast.
Grapeseed oil, tucuma seed butter, and hyaluronic acid help hydrate and nourish the skin
Antioxidants help protect the skin from free radicals","Water, Zinc Oxide, Coco-Caprylate, Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Propanediol, Vitis Vinifera (Grape) Seed Oil, Sodium Stearoyl Glutamate, Cetearyl Alcohol, Arachidyl Alcohol, Tocopherol, Caprylyl Glycol, Coco-Glucoside, Astrocaryum Tucuma Seed Butter, Ethyl Ferulate, Behenyl Alcohol, Cetyl Palmitate, Sorbitan Palmitate, Sorbitan Olivate, Arachidyl Glucoside, Sodium Gluconate, Citric Acid, Bisabolol, Acacia Senegal Gum, Caprylhydroxamic Acid, Glycerin, Xanthan Gum, Acetyl Glucosamine, Sodium Hyaluronate, Polyhydroxystearic Acid, Tetrahexyldecyl Ascorbate, Aloe Barbadensis Leaf Juice.","Apply liberally 15 minutes before sun exposure. Reapply at least every 2 hours. For children under 6 months, consult a doctor.
Keep out of eyes, rinse with water to remove if contact occurs."
