product_id,brand,product,category,subcategory,price,size,image,no_of_reviews,about_the_product,ingredients,how_to_use
P509316,OLEHENRIKSEN,Double Rewind Pro-Grade 0.3% Retinol for Fine Lines & Wrinkles,Treatments,Face Serums,$72.00,Size: 1 oz / 30 mL,https://www.sephora.com/productimages/sku/s2731826-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,144,"Item 2731826
ONLY AT SEPHORA
What it is: An innovative retinol serum that renews and replenishes skin to visibly improve fine lines and wrinkles in as little as two weeks.*
Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dark Spots and Uneven Texture

Highlighted Ingredients:
- 0.3% Pure Encapsulated Retinol: Pure vitamin A encapsulated in vegan vitamin E and cellulose for defense against free radicals; delivers visible wrinkle-fighting results.
- Provitamin A (Beta-Carotene): A larger vitamin A derivative that pairs well with traditional retinol for optimal results.
- 20% Aloe Juice: Hydrates and refreshes skin.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This professional-grade retinol serum balances two potent retinoids with soothing aloe vera and a nourishing Scandinavian botanical complex to transform your skin. Created for new and experienced retinol users, the dual-action formula visibly evens skin tone, smooths texture, and diminishes the look of fine lines, wrinkles, and dark spots while restoring skin’s clarity and youthful glow.

Clinical Results: *In a 12-week study on 35 people:
In just 2 weeks:
- Visibly improves fine lines and wrinkles

After 8 weeks:
- Boosts hydration by 20%
- Strengthens the skin barrier

Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P477805,MAKEUP BY MARIO,Perfecting Lip Scrub,Lip,Lip Balms & Treatments,$24.00,,,,,,
P512302,Murad,The Science of Healthy Skin: Clear Breakouts + Control Oil,Value & Gift Sets,,$29.00,,,,,,
P502827,FOREO,LUNA™ 4 Facial Cleansing & Firming Massage for Sensitive Skin,High Tech Tools,Facial Cleansing Brushes,,,,,,,
P482739,Shiseido,Urban Environment Oil-Free SPF 42 Face Sunscreen w/ Hyaluronic Acid,Sunscreen,Face Sunscreen,$50.00,Size: 1.6 oz/ 50 mL,https://www.sephora.com/productimages/sku/s2534907-main-zoom.jpg?imwidth=160,1.4K,"Item 2534907
What it is: A lightweight, daily oil-free face sunscreen infused with hyaluronic acid that protects against harmful UVA/UVB rays and doubles as a face primer.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Acne and Blemishes

Formulation: Lightweight Liquid

Highlighted Ingredients:
- Hyaluronic Acid: Delivers, attracts, and retains moisture.
- Spirulina Energy Essence: Converts sunlight to target factors that lead to dryness.
- Licorice Root Extract: Soothes breakout-prone skin and visibly evens out skin tone.

Ingredient Callouts: Free of parabens, formaldehydes, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, and triclosan.

What Else You Need to Know: More than a sunscreen, it’s sun-powered skincare. Shiseido’s lightweight, daily sunscreen blocks broad spectrum UV, pollutants, and blue light while boosting the skin barrier with hyaluronic acid. The formula absorbs oil and primes skin with a soft matte finish. It is also non-comedogenic and dermatologist tested.

Clinical Results: In a test with 103 women:
- 86% said this product controls excess sebum during the day
- 98% said this product makes their skin feel healthier after 2 weeks of regular use
- 99% said this product makes their skin feel more hydrated after 4 weeks of regular use
Show less",,
P380001,Estée Lauder,DayWear Anti-Oxidant 24-Hour Moisturizer Cream SPF 15 for Dry Skin,Moisturizers,Face Creams,$62.00,Size: 1.7 oz/ 50 mL,https://www.sephora.com/productimages/sku/s1468156-main-zoom.jpg?imwidth=160,24,"Item 1468156
What it is: A high-performance moisturizer that defends skin against signs of premature aging and diminishes the appearance of aging.

Skin Type: Dry

Skincare Concerns: Dryness

Formulation: Cream

What Else You Need to Know: This hydrating moisturizer formula with broad spectrum SPF 15 sunscreen infuses skin with an intense surge of moisture for 24 hours. It includes the brand's proven Super Anti-Oxidant Complex and broad-spectrum sunscreen, and it reduces the first signs of aging, such as dullness, dryness, loss of radiance and fine, dry lines. Your skin is left refreshed.
Show less",,
P417307,Origins,A Perfect World™ SPF 40 Age-Defense Moisturizer with White Tea,Moisturizers,Face Creams,$58.00,Size: 1.7 oz/ 50 mL,https://www.sephora.com/productimages/sku/s1916261-main-zoom.jpg?imwidth=160,365,"Item 1916261
Which skin type is it good for?
✔ Normal
✔ Oily
✔ Combination
✔ Dry

What it is:
An age-defense, oil-free, antioxidant-rich moisturizer that helps protect against environmental aggressors like UV and pollution.

Solutions for:
- Dryness

If you want to know more…
Hydrate, brighten, and boost skin’s barrier. Age-Defense Moisturizer helps prevent premature signs of aging, while protecting skin from UV damage with higher SPF 40. It protects against environmental aggressors like infrared rays and pollution with antioxidants from white tea, leaving skin looking healthy and bright.

What else you need to know:
This product is free of mineral oil and petroleum.


Show less",,
P459306,Sol de Janeiro,Bum Bum Body Scrub,Bath & Shower,Scrub & Exfoliants,$42.00,Size: 7.8 oz / 220 g,https://www.sephora.com/productimages/sku/s2742104-main-zoom.jpg?imwidth=160,479,"Item 2742104
What it is: A soft-as-sand body scrub that gently exfoliates and moisturizes with crushed cupuaçu seeds and sugar crystals for summer-smooth skin year round.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness, Dullness, and Loss of Firmness and Elasticity

Formulation: Scrub

Highlighted Ingredients:
- Crushed Cupuaçu Seeds: Gently buff and smooth while bringing a luxurious creaminess.
- Sugar Crystals: A natural humectant and gentle exfoliator to refresh skin’s appearance.
- Pressed Pure Coconut Oil: Kisses skin with light, luscious moisture.
- Guaraná: Supports natural circulation, boosts energy, and smooths skin; contains five times the caffeine of coffee.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban. This product is also vegan, cruelty-free, and gluten-free.

What Else You Need to Know: Inspired by the golden beaches of Rio, this ultra-fine body scrub polishes and nourishes with a microbead-free blend for softly shimmered, Rio-radiant skin scented with the iconic Cheirosa ’62 fragrance. Infused with caffeine-rich guaraná, this spa-worthy treat leaves skin silky, never greasy.
Show less",,
P516222,ISDIN,Fusion Water Magic SPF 40 Sunscreen with Hyaluronic Acid and Vitamin E,Sunscreen,Face Sunscreen,$38.00,Size: 1.7 oz/50 mL,https://www.sephora.com/productimages/sku/s2858694-main-zoom.jpg?imwidth=160,293,"Item 2858694
NEW
What it is: An ultra-light, intensely hydrating SPF 40 daily facial sunscreen that quickly melts into the skin, leaving a nongreasy finish with no white cast.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness

Formulation: Liquid

Highlighted Ingredients:
- Hyaluronic Acid: Intensely hydrates, leaving skin feeling soft and moisturized.
- Vitamin E: Protects skin from sun damage by fighting against free radicals.
- Mediterranean Algae: Provides antioxidant action that helps combat free-radical damage.

What Else You Need to Know: From Spain’s number one sun-care brand, this broad-spectrum sunscreen provides 360° protection against harmful environmental aggressors, free radicals, pollution, blue light, and thermal aging. Its lightweight, noncomedogenic formula is dermatologist tested and suitable for all skin types and tones.

Clinical Results: In a clinical study with 33 consumers across every Fitzpatrick type, after 28 days:
- 97% of consumers felt product texture is ultra-light and left no greasy residue
- 96% felt there was no white cast or pilling
- 91% of subjects would recommend the product
Show less",,
P500329,Kosas,Plump + Juicy Lip Booster Buttery Treatment,Lip Balms & Treatments,,$25.00,Size: 0.5 oz / 15 mL,https://www.sephora.com/productimages/sku/s2600849-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,271,"Item 2600849
What it is: A clean, buttery formula packed with rich, concentrated fatty acids and lip-boosting actives for your smoothest, fullest, most cushiony-looking lips ever.

Formulation Type: Lip Gloss, Lip Balm & Treatment, Lip Plumper

Benefits: Hydrating, Plumping

Highlighted Ingredients:
- Concentrated Fatty Acids: Soothe, soften, and visibly repair dryness.
- Plump Oleactif: Visibly strengthens and plumps.
- Peptides: Visibly firm and smooth.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This powerhouse formula softens and hydrates, soothing dry, flaky lips and visibly reducing the look of fine lines. It contains seven times more lip boosting actives—hyaluronic acid, peptides and plumping botanicals—for full, cushiony-looking lips without the sting. The smooth, buttery texture is never sticky or greasy.

Clinical Results: Based on a consumer study of 33 women after using Plump & Juicy Lip Booster overnight:
- 94% agreed lips were more moisturized, smoother, softer, less flaky, less irritated, and soothed
- 82% agreed lips appeared plumper



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P506832,Topicals,Sealed Active Scar Filling Primer for Acne Prone Skin,Face,Face Primer,$34.00,,,,,,
P449835,tarte,mini maracuja face & body oil,Mini Size,,$18.00,Size: 0.5 oz/ 15 mL,https://www.sephora.com/productimages/sku/s1659556-main-zoom.jpg?imwidth=160,67,"Item 1659556
What it is: A vegan, multitasking powerhouse from maracuja seeds that promotes firmer, brighter, and smoother-looking skin. 

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Dryness and Dullness and Uneven Texture

Formulation: Oil

Highlighted Ingredients:
- Maracuja Oil: Rich in essential fatty acids and vitamin C for firmer, brighter, smoother-looking skin.

Ingredient Callouts: This product is vegan, cruelty-free, and gluten-free, and comes in recyclable packaging.

What Else You Need to Know: This quick-absorbing Maracuja Oil helps balance and nourish all skin typeseven oily and blemish-pronewithout feeling greasy. The cold-pressed oil is naturally packed with vitamin C and essential fatty acids to help boost radiance.

Clinical Results: In a consumer perception study using Maracuja Oil:
- 96% saw an overall noticeable improvement in skin 
- 91% saw a reduction in fine lines and wrinkles 
- 94% saw an improvement in skin texture 
- 94% said skin appeared renewed and rejuvenated 

Show less",,
P455232,Jack Black,Black Reserve Body & Hair Cleanser,Bath & Shower,Body Wash & Shower Gel,$52.00,Size: 33 oz/ 975 mL,https://www.sephora.com/productimages/sku/s2332955-main-zoom.jpg?imwidth=160,13,"Item 2332955
What it is: A dual-purpose body-and-hair cleanser created exclusively for the Jack Black man.

Formulation: Liquid

Highlighted Ingredients:
- Aloe Vera: Helps soothe, calm, and visibly soften the skin.
- Panthenol (Pro-Vitamin B5): Provides lightweight moisturization that visibly softens and smooths skin and hair.
- Shea Butter: Contains essential fatty acids to hydrate and moisturize dry skin and hair.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban. This product is also vegan, cruelty-free, and gluten-free.

What Else You Need to Know: This dual-purpose, sulfate-free body-and-hair cleanser is an experience that leaves skin feeling clean without over drying. The aromas of lavender and bergamot soothe and relax, while coriander and patchouli add to the distinctive scent.
Show less",,
P509937,Dr. Jart+,Cicapair™ Redness Rescue Kit for Sensitive Skin,Value & Gift Sets,,,,,,,,
P510314,GUERLAIN,Abeille Royale Double Clarify & Repair Essence,Moisturizers,Mists & Essences,$135.00,Size: 5.07 oz,https://www.sephora.com/productimages/sku/s2755890-main-zoom.jpg?imwidth=160,Write a review,"Item 2755890
What it is: An essence that is formulated with 93 percent naturally derived ingredients and a powerful brightness-activating concentrate.

Skin Type: Normal and Dry

Skincare Concerns: Dark Spots, Fine Lines and Wrinkles, and Dryness

Highlighted Ingredients:
- High-Diffusion Vitamin C Derivative: Boosts the complexion’s radiance.
- Exfoliating AHA: Revitalizes the skin to reveal a fresher and more even complexion.
- Brightness Activating White Honey: Has a clarifying effect comparable to niacinamide.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This essence is formulated with double clarify-and-repair technology: white honey, vitamin C, and AHA, which make up a brightness-activating concentrate. GUERLAIN research reveals the power of white honey, with a clarifying effect comparable to niacinamide; combined with powerful vitamin C and AHA, it provides a complete action on skin radiance and dark spots. It also includes Dynamic Blackbee Repair Technology which supports the skin’s natural revitalization mechanisms, resulting in an effective performance, adapted to all types of skin.

Clinical Results: In a clinical evaluation by a dermatologist on 31 women, 2 applications per day, after 8 weeks:
- 36% decrease in visible pores
- 35% increase in visible smoothness
- 33% increase in skin grain fineness
Show less",,
P433975,Naturally Serious,Zero Baggage™ Anti-Dark Circle Eye Cream,Eye Care,Eye Creams & Treatments,$26.00,Size: 0.67 oz/ 20 mL,https://www.sephora.com/productimages/sku/s2122299-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,180,"Item 2122299
ONLY AT SEPHORA
What it is: A potent eye cream with plant-derived sodium phytate and caffeine to reduce the look of under-eye bags, dark circles, and fine lines.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dark Circles

Formulation: Lightweight Cream

Highlighted Ingredients:
- Plant-Derived Sodium Phytate: Visibly brightens dark circles for a more energized look.
- Caffeine: Visibly firms the delicate eye area and reduces puffiness.
- Apple Extract and Hyaluronic Acid: Visibly plump fine lines with moisture for a more contoured look.

Ingredient Callouts: This product is cruelty-free and comes in recyclable packaging.

What Else You Need to Know: This eye cream contains plant-derived sodium phytate to brighten the appearance of dark circles, caffeine to reduce the look of puffiness, and apple extract and hyaluronic acid to visibly plump fine lines with moisture for a more youthful, contoured appearance.

Clinical Results: In a 4-week consumer-perception study on 30 women (ages 24 to 65):
- 93% agreed their eye area was more hydrated
- 76% agreed their eye area looked less puffy
- 73% agreed their eyes looked less tired



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P506567,First Aid Beauty,Brighten + Glow Eye Cream with Niacinamide,Eye Care,Eye Creams & Treatments,$36.00,Size: 0.5 oz / 15 ml,https://www.sephora.com/productimages/sku/s2700995-main-zoom.jpg?imwidth=160,217,"Item 2700995
What it is: This illuminating eye cream gives an instant glow and hydrates to gradually brighten and help reduce the appearance of dark circles over time.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dryness, and Dullness

Formulation: Lightweight Cream

Highlighted Ingredients:
- Niacinamide
- Pumpkin Seed Extract
- Caffeine

Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free.

What Else You Need to Know:Tired-looking under eyes? Go for the glow! Peach Micro-Pearls help the eye area appear instantly dewy & revitalized, while Niacinamide hydrates to smooth and brighten skin. Massage into the under eye and extend to the upper cheek for a seamless glow on bare skin or under makeup.

Clinical Results: In a consumer perception study completed by 50 participants, after immediate use:
- 96% reported that this product helped minimize the appearance of their dark circles
- 92% reported that this product gives their under-eye an instant glow

After 4 weeks:
- 92% reported that this product brightened their under-eye area

Show less",,
P122876,CLINIQUE,Clarifying Face Lotion 4 Liquid Exfoliator for Oily Skin,Cleansers,Toners,$37.00,Size: 13.5 oz/ 400 mL,https://www.sephora.com/productimages/sku/s1295682-main-zoom.jpg?imwidth=160,231,"Item 1295682
What it is: A dermatologist-developed liquid exfoliating lotion that clears the way for smoother, brighter-looking skin.

Skin Type: Oily

Skincare Concerns: Pores, Dullness, and Oiliness

Highlighted Ingredients:
- Witch Hazel: Visibly refines skin.
- Salicylic Acid: Helps exfoliate the surface of the skin and enhance cell turnover.

Ingredient Callouts: Free of parabens, phthalates, and sulfates SLS & SLES. It is also gluten-free.

What Else You Need to Know: This gentle, refreshing toner formula is the difference maker for healthy skin. Toner sweeps away pollution, grime, and dulling flakes to reveal smoother, clearer-looking skin. Clarifying Lotion Toner 4’s exfoliating preps skin for moisturizer, making it more receptive to hydration and treatment products. For oilier skin, twice-daily exfoliation helps minimize excess oil and keep pores clear. For drier skin, twice-daily exfoliation helps remove surface flakes that can be a barrier to moisture absorption. Toner also decreases the appearance of fine, dry lines.
Show less",,
P507322,caliray,Socal Superbloom Lip and Cheek Dewy Gloss + Blush Tint,Cheek,Blush,$28.00,Color: Heat Wave - sheer warmer pink,https://www.sephora.com/productimages/sku/s2698306-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,332,"Item 2698306
ONLY AT SEPHORA
What it is: A clean, lip + cheek sheer dewy tint with hydrating hyaluronic acid glides on for a comfortable, buildable, natural glowy flush of color.

Formulation Type: Lip Stain, Blush

Benefits: Hydrating, Long-wearing

Highlighted Ingredients: 
- Hyaluronic Acid: Provides skin and lip hydration.
- Niacinamide and Squalane: Condition to provide a silky finish.
- Three-Step Stain Mixing Technology: Creates a transfer-proof hint of color.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: The versatile lip + cheek dewy formula provides a pop of color with a cushiony, silky-featherweight feel that's never dry or sticky. The oversized applicator makes it oh-so easy to use anywhere.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less",,
P515033,SOFIE PAVITT FACE,Micellar Makeup Removing Cleansing Pads,Cleansers,Makeup Removers,$24.00,Size: 35 pads / pack,https://www.sephora.com/productimages/sku/s2836518-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,155,"Item 2836518
What it is: A set of pre-soaked cleansing pads infused with micellar water and a cucumber blend to cleanse, soothe, and remove makeup.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Acne and Blemishes, and Oiliness

Formulation: Wipes

Highlighted Ingredients:
- Micellar Water: Binds to and dissolves dirt molecules, makeup, and sunscreen.
- Cucumber Extract: Soothes and protects skin with antioxidants.
- Glycerin: Hydrates and supports barrier function; noncomedogenic.

Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free.

What Else You Need to Know: Your first step for double cleansing—it’s especially important for breakout-prone skin—these 100 percent plant-based viscose cleansing pads are a noncomedogenic alternative to an oil-based cleanser. The jar with 35 pads is convenient and travel-friendly for use anywhere.


Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P515494,AESTURA,ATOBARRIER365 Cream Moisturizer with Ceramides & Niacinamide for Skin Moisture Barrier Repair,Moisturizers,Face Creams,$32.00,Size: 2.71 oz / 80 mL,https://www.sephora.com/productimages/sku/s2844942-main-zoom.jpg?imwidth=160,249,"Item 2844942
ONLY AT SEPHORA
What it is: A dermatologist-tested, rich cream that supports and nourishes and delivers up to 120 hours of hydration.

Skin Type: Normal and Dry

Skincare Concerns: Dryness

Formulation: Cream

Highlighted Ingredients:
- Patented Barrier-Boosting Ceramides Blend: High-density ceramides fill moisture gaps in sensitive skin for hydration.
- Capsule Technology: Keeps ceramides in the skin barrier longer for hydration.
- Triple Lipid Complex: Ceramides, fatty acids, and cholesterol mimic lipids to moisturize.

Ingredient Callouts: Free of parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, sulfates SLS & SLES, triclocarban, triclosan, and contains less than one percent synthetic fragrance. It is also vegan and gluten-free.

What Else You Need to Know: AESTURA is the #1 derm-recommended brand in Korea for sensitive skin. The cream contains barrier-boosting ceramides that are delivered to skin through unique capsule technology. It is suitable for use after microneedling treatments and reduces hydration loss, visible redness and roughness post-microneedling.

ATOBARRIER365 Cream is non-comedogenic, fragrance-free, alcohol-free, dermatologist-tested. It is recognized by the National Eczema Association with the Seal of Acceptance. 

Clinical Results: In an instrumental result, 32 women, after one application:
- Provides 120 hours of hydration
- Strengthens barrier by +39.2%
- Improves flakiness by +39.7%
- 100% showed improvement in skin barrier

In a self-scoring, four-week clinical study on 22 women, after four weeks:
- Skin sensitivity reduced by 51%

Result after repeated tape-stripping, baseline vs. four weeks, on 32 women:
- Skin's natural ability to defend itself from damage improved by 38%

In a self-scoring clinical study on 32 women, after four weeks:
- Subjects felt +132% improvement in hydration and +152% improvement in dryness

In a self-assessment on 32 women, after four weeks of daily use:
- 96% agree skin barrier feels protected
- 96% agree skin has a healthy glow
- 93% agree skin barrier feels healthier
Show less",,
P505327,Kosas,DreamBeam Silicone-Free Mineral Sunscreen SPF 40 with Ceramides and Peptides,Sunscreen,Face Sunscreen,$40.00,Color: DreamBeam Sunlit,https://www.sephora.com/productimages/sku/s2761633-main-zoom.jpg?pb=clean-at-sephora&imwidth=160,1.5K,"Item 2761633
What it is: A clean, silicone-free, comfy mineral sunscreen packed with ceramides and peptides to moisturize, visibly smooth and brighten, and create the dreamiest makeup base.

Highlighted Ingredients: 
- Mineral SPF: Protects with 21.7 percent non-nano zinc.
- Peptides + Ceramides: Visibly plumps, smoothes and helps improve skin suppleness.
-Hyaluronic Acid + Allantoin: Hydrates and soothes skin.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: Skincare with SPF 40 PA++++ meets dreamy makeup prep. This mineral sunscreen melts into skin so makeup applies smoothly and seamlessly. It visibly brightens, defends against signs of aging, and hydrates and soothes for softer, more supple skin. It is water-resistant, safe for sensitive skin, hypoallergenic, and non-acnegenic.. This mineral sunscreen with 21.7% non-nano zinc oxide provides an optimal physical SPF barrier. The peachy-pink hue in the original DreamBeam helps neutralize zinc oxide's natural bluish-white color. DreamBeam Sunlit offers a soft golden hue for a warm vacation glow.


Clinical Results: Based on a consumer study of 33 men and women ages 18-80 after using DreamBeam for 28 days
-100% agreed skin looks smoother, brighter, and more radiant*
- 100% agreed this product feels lightweight, doesn't feel or look greasy, doesn't clog pores*
- 100% saw saw clinically measurable improvement in: hydration**, firmness***, skin quality and clarity****

based on a consumer study*, corneometer measurement**, cutometer measurement*** and visual grading**** of 33 men and women, after using Dreambeam for 28 days



Clean at Sephora is our commitment to offering effective products without certain ingredients, such as parabens, sulfates, phthalates, and mineral oils. Learn more here.
Show less",,
P504199,MARA,Plankton + PHA™ Flower Acid Algae Serum,Treatments,Face Serums,$74.00,Size: 1 oz / 30 mL,https://www.sephora.com/productimages/sku/s2633089-main-zoom.jpg?pb=allure-2023-clean-badge&imwidth=160,245,"Item 2633089
What it is: A three-in-one resurfacing serum with lactic acid, bioactive flower acids, and PHA to exfoliate and visibly improve pores and blemishes.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Pores, Uneven Texture, and Acne and Blemishes

Formulation: Lightweight Serum

Highlighted Ingredients:
- Lactic Acid: Exfoliates and visibly improves blemishes and pores.
- Flower Acid: Nourishes, brightens, and helps improve signs of aging.
- Plankton: Protects skin barrier and hydrates with phytonutrients to visibly plump and firm.

Ingredient Callouts: This product is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This serum delivers visibly smoother, brighter, younger-looking skin without drying out the skin barrier. The multi-acid formula is balanced with algae, plankton, and marine botanicals to hydrate, along with French sea water to refresh for soft, smooth skin.



This product is an Allure Best of Beauty award winner.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less",,
P504887,Caudalie,Mini Pore Minimizing Instant Detox Mask,Skincare,,$22.00,Size: 1.18 oz / 35 mL,https://www.sephora.com/productimages/sku/s2642650-main-zoom.jpg?pb=allure-2024-bestofbeauty&imwidth=160,1.9K,"Item 2642650
What it is: A clay mask that cleanses and visibly tightens pores in as little as 10 minutes.

Skin Type: Normal, Combination, and Oily

Skincare Concerns: Pores, Dullness, and Uneven Texture

Formulation: Mask

Highlighted Ingredients:
- Grape Seed Polyphenols: Provide antioxidant benefits and help limit sebum oxidation responsible for blemishes.
- Sustainably Sourced Clay: Cleanses away visible impurities and excess sebum while tightening the look of pores.
- Natural Caffeine: Smooths and visibly illuminates skin.

Ingredient Callouts: It is vegan, gluten-free, cruelty-free, and comes in recyclable packaging.

What Else You Need to Know: This natural clay mask helps improve the look of stressed skin in as little as 10 minutes. It is free of silicone and fragrance and suitable for all skin types. This mask helps draw out visible impurities and excess sebum to leave texture refined, pores visibly tightened, and the complexion looking luminous.

Clinical Results: In a clinical study with 21 volunteers:
- 100% saw a detox effect on skin
- 95% saw pores tightened
- 90% saw luminous skin


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less",,
P511284,St. Tropez,Self Tan Express Bronzing Mousse Tropical Colada,Self Tanners,For Body,$46.00,Size: Tropical Colada 6.7 oz / 200 ml,https://www.sephora.com/productimages/sku/s2759231-main-zoom.jpg?imwidth=160,433,"Item 2759231
LIMITED EDITION
ONLY AT SEPHORA
What it is: An award-winning, express bronzing-mousse formula with an exclusive, island-inspired fragrance.

Skin Type: Normal

Skincare Concerns: Uneven Texture

Highlighted Ingredients:
- DHA: Colors the upper skin layer without sun exposure.

Ingredient Callouts: It is cruelty-free.

What Else You Need to Know: Transport to a sun-soaked paradise with a new fragrance featuring juicy notes of tropical fruit blended with velvety coconut, vanilla, and Tahitian gardenia. This award-winning mousse lets you tailor your tan to perfection in just one, two, or three hours: a true fast-track ticket to a perfect tan.
Show less",,
P464799,Peter Thomas Roth,Potent-C™ Power Brightening Hydra-Gels,Masks,Eye Masks,$65.00,Size: 30 Pairs/ 60 Patches,https://www.sephora.com/productimages/sku/s2377364-main-zoom.jpg?imwidth=160,226,"Item 2377364
What it is: A pack of eye-contour gel patches with THD ascorbate (vitamin C) to visibly brighten and improve signs of aging under the eyes.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Fine Lines and Wrinkles, Dark Circles, and Puffiness

Formulation: Mask

Highlighted Ingredients:
- THD Ascorbate Vitamin C: Has more stability than and 50 times the power of traditional vitamin C.
- Ferulic Acid and Vitamin E: Work synergistically with THD ascorbate to enhance its benefits.
- Caffeine: Visibly firms the skin and reduces puffiness around the delicate eye area.

Ingredient Callouts: Free of sulfates SLS and SLES, parabens, formaldehydes, formaldehyde-releasing agents, phthalates, mineral oil, retinyl palmitate, oxybenzone, coal tar, hydroquinone, triclosan, and triclocarban, and contains less than one percent of synthetic fragrances. This product is also cruelty-free.

What Else You Need to Know: Formulated with THD ascorbate—a breakthrough ingredient that‘s 50 times more powerful than traditional vitamin C—and boosted with vitamin E and ferulic acid, these mega-potent patches visibly improve darkness, fine lines, and wrinkles for more youthful-looking eyes.
Show less",,
P515733,MARA,Pearl Peptide Glaze Hydrating & Brightening Facial Essence,Treatments,Face Serums,$54.00,Size: 3.4 oz / 100 mL,https://www.sephora.com/productimages/sku/s2839942-main-zoom.jpg?pb=clean-planet-aware&imwidth=160,63,"Item 2839942
What it is: A three-in-one brightening essence-toner-serum with pearl powder, algae, and marine collagen peptides to intensely hydrate, plump the look of skin, and strengthen the barrier.

Skin Type: Normal, Dry, Combination, and Oily

Skincare Concerns: Redness, Dryness, and Dullness

Formulation: Serum

Highlighted Ingredients:
- Pearl Powder: A mineral-rich marine superfood that supports collagen for youthful-looking skin.
- Peptides: Vegan, marine collagen peptides intensely moisturize and support collagen production.
- Beta Glucan: A super hydrating hyaluronic acid substitute for all-day-long glow.

Ingredient Callouts: This product is vegan, gluten-free, and cruelty-free.

What Else You Need to Know: This essential complexion prep step visibly evens skin tone, smooths texture, and boosts serums and makeup for a hydrated, balanced, healthy glow.


Products formulated without certain ingredients, including parabens, sulfates, phthalates, and mineral oils, from brands that have met our specific criteria for ingredient sourcing and formulation, packaging, environmental commitments, and consumer transparency. Learn more here.
Show less",,
